model,scenario,region,variable,unit,time,value
canoe,reference,nova scotia,capacity|electricity|oil|combustion turbine,GW,2040,0.5539999999999999
canoe,reference,nova scotia,capacity|electricity|oil|combustion turbine,GW,2045,0.45399999999999996
canoe,reference,nova scotia,capacity|electricity|oil|combustion turbine,GW,2050,0.45399999999999996
canoe,reference,nova scotia,capacity|electricity|renewables|solar PV,GW,2040,0.27157366085604656
canoe,reference,nova scotia,capacity|electricity|renewables|solar PV,GW,2045,0.3946696253814381
canoe,reference,nova scotia,capacity|electricity|renewables|solar PV,GW,2050,0.9295865978043817
canoe,reference,nova scotia,capacity|electricity|renewables|wind onshore,GW,2025,1.492858458679476
canoe,reference,nova scotia,capacity|electricity|renewables|wind onshore,GW,2030,1.847986990537126
canoe,reference,nova scotia,capacity|electricity|renewables|wind onshore,GW,2035,2.3536441682737146
canoe,reference,nova scotia,capacity|electricity|renewables|wind onshore,GW,2040,2.527919848972916
canoe,reference,nova scotia,capacity|electricity|renewables|wind onshore,GW,2045,2.6254022864946998
canoe,reference,nova scotia,capacity|electricity|renewables|wind onshore,GW,2050,2.690517165818096
canoe,reference,nova scotia,capacity|electricity|storage|battery storage,GW,2045,0.025633891968888524
canoe,reference,nova scotia,capacity|electricity|storage|battery storage,GW,2050,0.08737293139913341
canoe,reference,ontario,capacity|electricity|bioenergy|biogas,GW,2025,0.012499999999999999
canoe,reference,ontario,capacity|electricity|bioenergy|biogas,GW,2030,0.012499999999999999
canoe,reference,ontario,capacity|electricity|bioenergy|biogas,GW,2035,0.012499999999999999
canoe,reference,ontario,capacity|electricity|bioenergy|biogas,GW,2040,0.012499999999999999
canoe,reference,ontario,capacity|electricity|bioenergy|biomass,GW,2025,0.3110643165331106
canoe,reference,ontario,capacity|electricity|bioenergy|biomass,GW,2030,0.31112382268693733
canoe,reference,ontario,capacity|electricity|bioenergy|biomass,GW,2035,0.311187307823514
canoe,reference,ontario,capacity|electricity|bioenergy|biomass,GW,2040,0.3112568249234384
canoe,reference,ontario,capacity|electricity|bioenergy|biomass,GW,2045,0.31133143760327614
canoe,reference,ontario,capacity|electricity|bioenergy|biomass,GW,2050,0.3114106673273303
canoe,reference,ontario,capacity|electricity|hydro|reservoir,GW,2025,4.39396
canoe,reference,ontario,capacity|electricity|hydro|reservoir,GW,2030,4.39396
canoe,reference,ontario,capacity|electricity|hydro|reservoir,GW,2035,4.39396
canoe,reference,ontario,capacity|electricity|hydro|reservoir,GW,2040,4.39396
canoe,reference,ontario,capacity|electricity|hydro|reservoir,GW,2045,4.39396
canoe,reference,ontario,capacity|electricity|hydro|reservoir,GW,2050,4.39396
canoe,reference,ontario,capacity|electricity|hydro|run of river,GW,2025,3.42117
canoe,reference,ontario,capacity|electricity|hydro|run of river,GW,2030,3.42117
canoe,reference,ontario,capacity|electricity|hydro|run of river,GW,2035,3.42117
canoe,reference,ontario,capacity|electricity|hydro|run of river,GW,2040,3.42117
canoe,reference,ontario,capacity|electricity|hydro|run of river,GW,2045,3.42117
canoe,reference,ontario,capacity|electricity|hydro|run of river,GW,2050,3.42117
canoe,reference,ontario,capacity|electricity|interconnection|interconnection,GW,2025,0.52
canoe,reference,ontario,capacity|electricity|interconnection|interconnection,GW,2030,0.52
canoe,reference,ontario,capacity|electricity|interconnection|interconnection,GW,2035,0.52
canoe,reference,ontario,capacity|electricity|interconnection|interconnection,GW,2040,0.52
canoe,reference,ontario,capacity|electricity|interconnection|interconnection,GW,2045,0.52
canoe,reference,ontario,capacity|electricity|interconnection|interconnection,GW,2050,0.52
canoe,reference,ontario,capacity|electricity|natural gas|cogeneration,GW,2025,1.46303
canoe,reference,ontario,capacity|electricity|natural gas|cogeneration,GW,2030,1.46303
canoe,reference,ontario,capacity|electricity|natural gas|cogeneration,GW,2035,1.46303
canoe,reference,ontario,capacity|electricity|natural gas|cogeneration,GW,2040,1.3230300000000002
canoe,reference,ontario,capacity|electricity|natural gas|cogeneration,GW,2045,1.26703
canoe,reference,ontario,capacity|electricity|natural gas|cogeneration,GW,2050,1.17703
canoe,reference,ontario,capacity|electricity|natural gas|combined cycle,GW,2025,4.052438476397708
canoe,reference,ontario,capacity|electricity|natural gas|combined cycle,GW,2030,5.4608951767413725
canoe,reference,ontario,capacity|electricity|natural gas|combined cycle,GW,2035,5.469160720972644
canoe,reference,ontario,capacity|electricity|natural gas|combined cycle,GW,2040,8.985320503485415
canoe,reference,ontario,capacity|electricity|natural gas|combined cycle,GW,2045,11.779712985093537
canoe,reference,ontario,capacity|electricity|natural gas|combined cycle,GW,2050,14.639102367139143
canoe,reference,ontario,capacity|electricity|natural gas|combustion turbine,GW,2025,9.908238146589563
canoe,reference,ontario,capacity|electricity|natural gas|combustion turbine,GW,2030,10.599346140424116
canoe,reference,ontario,capacity|electricity|natural gas|combustion turbine,GW,2035,10.600620864645858
canoe,reference,ontario,capacity|electricity|natural gas|combustion turbine,GW,2040,11.473190683710756
canoe,reference,ontario,capacity|electricity|natural gas|combustion turbine,GW,2045,11.481321778276012
canoe,reference,ontario,capacity|electricity|natural gas|combustion turbine,GW,2050,12.377984045480806
canoe,reference,ontario,capacity|electricity|nuclear|candu,GW,2025,11.413
canoe,reference,ontario,capacity|electricity|nuclear|candu,GW,2030,8.311
canoe,reference,ontario,capacity|electricity|nuclear|candu,GW,2035,6.665
canoe,reference,ontario,capacity|electricity|nuclear|candu,GW,2040,5.043
canoe,reference,ontario,capacity|electricity|nuclear|candu,GW,2045,1.762
canoe,reference,ontario,capacity|electricity|nuclear|candu,GW,2050,1.762
canoe,reference,ontario,capacity|electricity|renewables|solar PV,GW,2025,0.6186403044999261
canoe,reference,ontario,capacity|electricity|renewables|solar PV,GW,2030,0.655463843880611
canoe,reference,ontario,capacity|electricity|renewables|solar PV,GW,2035,8.994585004920811
canoe,reference,ontario,capacity|electricity|renewables|solar PV,GW,2040,12.870427554057658
canoe,reference,ontario,capacity|electricity|renewables|solar PV,GW,2045,23.44971897067837
canoe,reference,ontario,capacity|electricity|renewables|solar PV,GW,2050,28.560925117418883
canoe,reference,ontario,capacity|electricity|renewables|wind onshore,GW,2025,5.150493049633228
canoe,reference,ontario,capacity|electricity|renewables|wind onshore,GW,2030,10.54206600428277
canoe,reference,ontario,capacity|electricity|renewables|wind onshore,GW,2035,15.806615572001569
canoe,reference,ontario,capacity|electricity|renewables|wind onshore,GW,2040,17.78048039299002
canoe,reference,ontario,capacity|electricity|renewables|wind onshore,GW,2045,17.055146098810418
canoe,reference,ontario,capacity|electricity|renewables|wind onshore,GW,2050,18.365747660009816
canoe,reference,ontario,capacity|electricity|storage|battery storage,GW,2025,0.035517436874477115
canoe,reference,ontario,capacity|electricity|storage|battery storage,GW,2030,0.7348442456219045
canoe,reference,ontario,capacity|electricity|storage|battery storage,GW,2035,0.7215710184024428
canoe,reference,ontario,capacity|electricity|storage|battery storage,GW,2040,0.7387440421874776
canoe,reference,ontario,capacity|electricity|storage|battery storage,GW,2045,2.2146012463818137
canoe,reference,ontario,capacity|electricity|storage|battery storage,GW,2050,2.4666131561295277
canoe,reference,ontario,capacity|electricity|storage|pumped hydro,GW,2025,0.17400000000000002
canoe,reference,ontario,capacity|electricity|storage|pumped hydro,GW,2030,0.17400000000000002
canoe,reference,ontario,capacity|electricity|storage|pumped hydro,GW,2035,0.17400000000000002
canoe,reference,ontario,capacity|electricity|storage|pumped hydro,GW,2040,0.17400000000000002
canoe,reference,ontario,capacity|electricity|storage|pumped hydro,GW,2045,0.17400000000000002
canoe,reference,ontario,capacity|electricity|storage|pumped hydro,GW,2050,0.17400000000000002
canoe,reference,prince edward island,capacity|electricity|natural gas|combined cycle,GW,2025,0.2414849993298794
canoe,reference,prince edward island,capacity|electricity|natural gas|combined cycle,GW,2030,0.3271866551451162
canoe,reference,prince edward island,capacity|electricity|natural gas|combined cycle,GW,2035,0.3801991797700507
canoe,reference,prince edward island,capacity|electricity|natural gas|combined cycle,GW,2040,0.5222213615303322
canoe,reference,prince edward island,capacity|electricity|natural gas|combined cycle,GW,2045,0.5370258720062324
canoe,reference,prince edward island,capacity|electricity|natural gas|combined cycle,GW,2050,0.5409998869841004
canoe,reference,prince edward island,capacity|electricity|natural gas|combustion turbine,GW,2025,0.12050723160420256
canoe,reference,prince edward island,capacity|electricity|natural gas|combustion turbine,GW,2030,0.13911365202499618
canoe,reference,prince edward island,capacity|electricity|natural gas|combustion turbine,GW,2035,0.1426179186529505
canoe,reference,prince edward island,capacity|electricity|natural gas|combustion turbine,GW,2040,0.1823696532615858
canoe,reference,prince edward island,capacity|electricity|natural gas|combustion turbine,GW,2045,0.18708453355523663
canoe,reference,prince edward island,capacity|electricity|natural gas|combustion turbine,GW,2050,0.21014002659703526
canoe,reference,prince edward island,capacity|electricity|oil|combustion turbine,GW,2025,0.0639
canoe,reference,prince edward island,capacity|electricity|oil|combustion turbine,GW,2030,0.0597
canoe,reference,prince edward island,capacity|electricity|oil|combustion turbine,GW,2035,0.0597
canoe,reference,prince edward island,capacity|electricity|oil|combustion turbine,GW,2040,0.0597
canoe,reference,prince edward island,capacity|electricity|oil|combustion turbine,GW,2045,0.049
canoe,reference,prince edward island,capacity|electricity|renewables|solar PV,GW,2025,0.03211419850301708
canoe,reference,prince edward island,capacity|electricity|renewables|solar PV,GW,2030,0.03600867351692119
canoe,reference,prince edward island,capacity|electricity|renewables|solar PV,GW,2035,0.057486673680776
canoe,reference,prince edward island,capacity|electricity|renewables|solar PV,GW,2040,0.17437724450458109
canoe,reference,prince edward island,capacity|electricity|renewables|solar PV,GW,2045,0.25641316053751273
canoe,reference,prince edward island,capacity|electricity|renewables|solar PV,GW,2050,0.44003133563344093
canoe,reference,prince edward island,capacity|electricity|renewables|wind onshore,GW,2025,0.5891553762965541
canoe,reference,prince edward island,capacity|electricity|renewables|wind onshore,GW,2030,0.6841312559141202
canoe,reference,prince edward island,capacity|electricity|renewables|wind onshore,GW,2035,0.8216364881403622
canoe,reference,prince edward island,capacity|electricity|renewables|wind onshore,GW,2040,0.7977703982465499
canoe,reference,prince edward island,capacity|electricity|renewables|wind onshore,GW,2045,0.9012454968282472
canoe,reference,prince edward island,capacity|electricity|renewables|wind onshore,GW,2050,1.0006199965154987
canoe,reference,prince edward island,capacity|electricity|storage|battery storage,GW,2025,0.01315883535704917
canoe,reference,prince edward island,capacity|electricity|storage|battery storage,GW,2030,0.015536167042521642
canoe,reference,prince edward island,capacity|electricity|storage|battery storage,GW,2045,0.012708202870807076
canoe,reference,prince edward island,capacity|electricity|storage|battery storage,GW,2050,0.025735848587286888
canoe,reference,quebec,capacity|electricity|bioenergy|biogas,GW,2025,0.0244
canoe,reference,quebec,capacity|electricity|bioenergy|biogas,GW,2030,0.024399999999999998
canoe,reference,quebec,capacity|electricity|bioenergy|biogas,GW,2035,0.0244
canoe,reference,quebec,capacity|electricity|bioenergy|biogas,GW,2040,0.0244
canoe,reference,quebec,capacity|electricity|bioenergy|biogas,GW,2045,0.014499999999999999
canoe,reference,quebec,capacity|electricity|bioenergy|biomass,GW,2025,0.4183070938539648
canoe,reference,quebec,capacity|electricity|bioenergy|biomass,GW,2030,0.41836918885085617
canoe,reference,quebec,capacity|electricity|bioenergy|biomass,GW,2035,0.4184351360199003
canoe,reference,quebec,capacity|electricity|bioenergy|biomass,GW,2040,0.4185072532248832
canoe,reference,quebec,capacity|electricity|bioenergy|biomass,GW,2045,0.32958631622229306
canoe,reference,quebec,capacity|electricity|bioenergy|biomass,GW,2050,0.2996711769741187
canoe,reference,quebec,capacity|electricity|hydro|reservoir,GW,2025,35.6835
canoe,reference,quebec,capacity|electricity|hydro|reservoir,GW,2030,35.6835
canoe,reference,quebec,capacity|electricity|hydro|reservoir,GW,2035,35.6835
canoe,reference,quebec,capacity|electricity|hydro|reservoir,GW,2040,35.6835
canoe,reference,quebec,capacity|electricity|hydro|reservoir,GW,2045,35.6835
canoe,reference,quebec,capacity|electricity|hydro|reservoir,GW,2050,35.6835
canoe,reference,quebec,capacity|electricity|hydro|run of river,GW,2025,4.77322
canoe,reference,quebec,capacity|electricity|hydro|run of river,GW,2030,4.77322
canoe,reference,quebec,capacity|electricity|hydro|run of river,GW,2035,4.77322
canoe,reference,quebec,capacity|electricity|hydro|run of river,GW,2040,4.77322
canoe,reference,quebec,capacity|electricity|hydro|run of river,GW,2045,4.77322
canoe,reference,quebec,capacity|electricity|hydro|run of river,GW,2050,4.77322
canoe,reference,quebec,capacity|electricity|interconnection|interconnection,GW,2025,0.366
canoe,reference,quebec,capacity|electricity|interconnection|interconnection,GW,2030,0.366
canoe,reference,quebec,capacity|electricity|interconnection|interconnection,GW,2035,0.366
canoe,reference,quebec,capacity|electricity|interconnection|interconnection,GW,2040,0.366
canoe,reference,quebec,capacity|electricity|interconnection|interconnection,GW,2045,0.366
canoe,reference,quebec,capacity|electricity|interconnection|interconnection,GW,2050,0.366
canoe,reference,quebec,capacity|electricity|natural gas|cogeneration,GW,2025,0.5591
canoe,reference,quebec,capacity|electricity|natural gas|cogeneration,GW,2030,0.5591
canoe,reference,quebec,capacity|electricity|natural gas|cogeneration,GW,2035,0.5591
canoe,reference,quebec,capacity|electricity|natural gas|cogeneration,GW,2040,0.5545
canoe,reference,quebec,capacity|electricity|natural gas|cogeneration,GW,2045,0.5545
canoe,reference,quebec,capacity|electricity|natural gas|combined cycle,GW,2025,0.41199445673410073
canoe,reference,quebec,capacity|electricity|natural gas|combined cycle,GW,2030,0.4131843976739867
canoe,reference,quebec,capacity|electricity|natural gas|combined cycle,GW,2035,0.4142849592295788
canoe,reference,quebec,capacity|electricity|natural gas|combined cycle,GW,2045,0.010735535001569822
canoe,reference,quebec,capacity|electricity|natural gas|combined cycle,GW,2050,0.015716490479969862
canoe,reference,quebec,capacity|electricity|natural gas|combustion turbine,GW,2025,7.620475936314489
canoe,reference,quebec,capacity|electricity|natural gas|combustion turbine,GW,2030,7.621985361065606
canoe,reference,quebec,capacity|electricity|natural gas|combustion turbine,GW,2035,7.622637765999103
canoe,reference,quebec,capacity|electricity|natural gas|combustion turbine,GW,2040,7.624170059869722
canoe,reference,quebec,capacity|electricity|natural gas|combustion turbine,GW,2045,7.786361097007387
canoe,reference,quebec,capacity|electricity|natural gas|combustion turbine,GW,2050,8.344983667779848
canoe,reference,quebec,capacity|electricity|renewables|solar PV,GW,2040,0.018272770772496765
canoe,reference,quebec,capacity|electricity|renewables|solar PV,GW,2045,2.721910189586697
canoe,reference,quebec,capacity|electricity|renewables|solar PV,GW,2050,5.256474214537644
canoe,reference,quebec,capacity|electricity|renewables|wind onshore,GW,2025,12.8468703502192
canoe,reference,quebec,capacity|electricity|renewables|wind onshore,GW,2030,12.806694934358225
canoe,reference,quebec,capacity|electricity|renewables|wind onshore,GW,2035,13.373154638354814
canoe,reference,quebec,capacity|electricity|renewables|wind onshore,GW,2040,14.437899841445212
canoe,reference,quebec,capacity|electricity|renewables|wind onshore,GW,2045,13.375358137359997
canoe,reference,quebec,capacity|electricity|renewables|wind onshore,GW,2050,15.66981423209334
canoe,reference,quebec,capacity|electricity|storage|battery storage,GW,2050,0.013365557147712601
canoe,reference,saskatchewan,capacity|electricity|bioenergy|biogas,GW,2025,0.02
canoe,reference,saskatchewan,capacity|electricity|bioenergy|biogas,GW,2030,0.02
canoe,reference,saskatchewan,capacity|electricity|bioenergy|biogas,GW,2035,0.02
canoe,reference,saskatchewan,capacity|electricity|bioenergy|biogas,GW,2040,0.02
canoe,reference,saskatchewan,capacity|electricity|bioenergy|biogas,GW,2045,0.015
canoe,reference,saskatchewan,capacity|electricity|coal|ccs,GW,2025,0.139
canoe,reference,saskatchewan,capacity|electricity|coal|ccs,GW,2030,0.139
canoe,reference,saskatchewan,capacity|electricity|coal|ccs,GW,2035,0.139
canoe,reference,saskatchewan,capacity|electricity|coal|ccs,GW,2040,0.139
canoe,reference,saskatchewan,capacity|electricity|coal|ccs,GW,2045,0.139
canoe,reference,saskatchewan,capacity|electricity|coal|ccs,GW,2050,0.139
canoe,reference,saskatchewan,capacity|electricity|coal|coal,GW,2025,0.56
canoe,reference,saskatchewan,capacity|electricity|coal|coal,GW,2030,0.56
canoe,reference,saskatchewan,capacity|electricity|coal|coal,GW,2035,0.28400000000000003
canoe,reference,saskatchewan,capacity|electricity|coal|coal,GW,2040,0.28400000000000003
canoe,reference,saskatchewan,capacity|electricity|coal|coal,GW,2045,0.28400000000000003
canoe,reference,saskatchewan,capacity|electricity|hydro|reservoir,GW,2025,0.7290000000000001
canoe,reference,saskatchewan,capacity|electricity|hydro|reservoir,GW,2030,0.7290000000000001
canoe,reference,saskatchewan,capacity|electricity|hydro|reservoir,GW,2035,0.7290000000000001
canoe,reference,saskatchewan,capacity|electricity|hydro|reservoir,GW,2040,0.7290000000000001
canoe,reference,saskatchewan,capacity|electricity|hydro|reservoir,GW,2045,0.7290000000000001
canoe,reference,saskatchewan,capacity|electricity|hydro|reservoir,GW,2050,0.7290000000000001
canoe,reference,saskatchewan,capacity|electricity|interconnection|interconnection,GW,2025,0.23900000000000002
canoe,reference,saskatchewan,capacity|electricity|interconnection|interconnection,GW,2030,0.23900000000000002
canoe,reference,saskatchewan,capacity|electricity|interconnection|interconnection,GW,2035,0.23900000000000002
canoe,reference,saskatchewan,capacity|electricity|interconnection|interconnection,GW,2040,0.23900000000000002
canoe,reference,saskatchewan,capacity|electricity|interconnection|interconnection,GW,2045,0.23900000000000002
canoe,reference,saskatchewan,capacity|electricity|interconnection|interconnection,GW,2050,0.23900000000000002
canoe,reference,saskatchewan,capacity|electricity|natural gas|cogeneration,GW,2025,0.477
canoe,reference,saskatchewan,capacity|electricity|natural gas|cogeneration,GW,2030,0.477
canoe,reference,saskatchewan,capacity|electricity|natural gas|cogeneration,GW,2035,0.477
canoe,reference,saskatchewan,capacity|electricity|natural gas|cogeneration,GW,2040,0.477
canoe,reference,saskatchewan,capacity|electricity|natural gas|cogeneration,GW,2045,0.249
canoe,reference,saskatchewan,capacity|electricity|natural gas|combined cycle,GW,2025,1.705178857945602
canoe,reference,saskatchewan,capacity|electricity|natural gas|combined cycle,GW,2030,1.9443765290731843
canoe,reference,saskatchewan,capacity|electricity|natural gas|combined cycle,GW,2035,1.9893778694046023
canoe,reference,saskatchewan,capacity|electricity|natural gas|combined cycle,GW,2040,2.15910423152849
canoe,reference,saskatchewan,capacity|electricity|natural gas|combined cycle,GW,2045,2.5635164814653497
canoe,reference,saskatchewan,capacity|electricity|natural gas|combined cycle,GW,2050,3.368607946122562
canoe,reference,saskatchewan,capacity|electricity|natural gas|combustion turbine,GW,2025,0.8411781126990541
canoe,reference,saskatchewan,capacity|electricity|natural gas|combustion turbine,GW,2030,0.8759398598096492
canoe,reference,saskatchewan,capacity|electricity|natural gas|combustion turbine,GW,2035,1.2792154922931371
canoe,reference,saskatchewan,capacity|electricity|natural gas|combustion turbine,GW,2040,1.3701519804090765
canoe,reference,saskatchewan,capacity|electricity|natural gas|combustion turbine,GW,2045,1.4801176081242258
canoe,reference,saskatchewan,capacity|electricity|natural gas|combustion turbine,GW,2050,1.5603456597871805
canoe,reference,saskatchewan,capacity|electricity|renewables|solar PV,GW,2025,0.04083888873272683
canoe,reference,saskatchewan,capacity|electricity|renewables|solar PV,GW,2030,0.04255537656400512
canoe,reference,saskatchewan,capacity|electricity|renewables|solar PV,GW,2035,3.0249459752816383
canoe,reference,saskatchewan,capacity|electricity|renewables|solar PV,GW,2040,3.362219591905677
canoe,reference,saskatchewan,capacity|electricity|renewables|solar PV,GW,2045,3.986223718774945
canoe,reference,saskatchewan,capacity|electricity|renewables|solar PV,GW,2050,4.469583655494186
canoe,reference,saskatchewan,capacity|electricity|renewables|wind onshore,GW,2025,1.1120572930153816
canoe,reference,saskatchewan,capacity|electricity|renewables|wind onshore,GW,2030,1.2709510467197023
canoe,reference,saskatchewan,capacity|electricity|renewables|wind onshore,GW,2035,2.159946705783481
canoe,reference,saskatchewan,capacity|electricity|renewables|wind onshore,GW,2040,2.1691167781898604
canoe,reference,saskatchewan,capacity|electricity|renewables|wind onshore,GW,2045,3.033969770719517
canoe,reference,saskatchewan,capacity|electricity|renewables|wind onshore,GW,2050,3.2419575515601107
canoe,reference,saskatchewan,capacity|electricity|storage|battery storage,GW,2025,0.023101573515005126
canoe,reference,saskatchewan,capacity|electricity|storage|battery storage,GW,2030,0.034922131348936625
canoe,reference,saskatchewan,capacity|electricity|storage|battery storage,GW,2035,0.037694315708898536
canoe,reference,saskatchewan,capacity|electricity|storage|battery storage,GW,2040,0.022586252373637296
canoe,reference,saskatchewan,capacity|electricity|storage|battery storage,GW,2045,0.016955389023355374
canoe,reference,saskatchewan,capacity|electricity|storage|battery storage,GW,2050,0.020555602684658864
